,Unnamed: 0,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,sort_id,index,FNAME,AUDIT_YEAR,REV_TOTAL,REV_INTGOVT,EXP_TOTAL,TOTAL_DEBT,CTY_POP,intensity,pcrev,pcexp,pcintgov,pcdebt,pc_ap,w_rook_i,w_queen_i,w_db_b_i,w_db_c_i,w_kern_i,w_rook_i_ap,w_queen_i_ap,w_db_b_i_ap,w_db_c_i_ap,w_kern_i_ap,w_rook_g,w_queen_g,w_db_b_g,w_db_c_g,w_kern_g,w_rook_g_ap,w_queen_g_ap,w_db_b_g_ap,w_db_c_g_ap,w_kern_g_ap,fipsc,fipscty,year_x,ap,pcap,pcap_mean,pcap_rel,gsp,pcap_rel2,LG_ID,REV_CTF,EXP_DEBT_SERVICE_GEN,EXP_TRANSFER_OUT,ST_SALES_TAX_PAID,EXP_CAPITAL_OUTLAY,EXP_JUDICIAL,db,EXP_HEALTH,EXP_FIRE,EXP_OTHER_PUBLIC_WORKS,REV_FRANCHISE_TAX,POPULATION,EXP_GEN_GOVT,LIABILITIES,EXP_TOTAL_PUBLIC_SAFETY,REV_LODGING_TAX,ALL_OTHER_INTGOVT,REVENUE_DEBT_GEN,EXP_MISC,REV_OTHER_TAX,REV_UNCLASS_TAX,db_temp,GO_DEBT_GEN,OTHER_DEBT_GEN,sorting_id,EXP_SOCIAL_SERVICE,EXP_PRINCIPAL_GEN,REV_MOTOR_VEH_FEE,REV_TRANSFER_IN,EXP_RECREATION,EXP_POLICE,EXP_INTEREST_GEN,NAME_x,NAME_y,EXP_OTHER_PUBLIC_SAFETY,REV_CHARGES,EXP_TOTAL_PUBLIC_WORKS,DFL,REV_TOTAL_TAX,LGTYPE_ID,REV_SALES_USE_TAX,REV_LICENSES,REV_REAL_ESTATE_TRANSFER_TAX,Unnamed: 0.1,REV_MISC,REV_PROPERTY_TAX,REV_SO_TAX,LGID,REV_FINES,ASSETS,SALES_TAX_RATE,REV_OCCUPATION_TAX,REV_CIGARETTE_TAX,REV_INTEREST,EXP_TOTAL_OPERATING,EXP_TRASH,int_temp,EXP_STREET,RETAIL_SALES,REV_SOCIAL_SERVICE,REV_HUT,hh_size,births,deaths,gq_pop,hh_pop,vac_rate,pop,npop_increase,permits,n_migr,cens_pop,hh_num,hu_num,vac_num,year_y,cty,real_resid,real_total,real_non_resid,real_res_val,real_nonres_val,resid,total,non_resid,res_rate,nonres_rate,res_val,nonres_val,AUDIT_YEAR_y,defl,cpi,cpi_growth
0,0,2893573835,15324680,,H1,53,198142,,A,8053,37.8116669,-107.383335,6,,G4020,Hinsdale,Hinsdale County,8,0,902,Hinsdale,1992,2150077.3663578043,1052780.677120456,2389005.598717035,0.0,457,3.0,4704.764477807012,5227.5833669957,2303.6776304605164,0.0,3010.940919037199,5.455210242191657,5.562845631637924,9.367608549028946,11.182244660206461,12.774819169791154,0.14306887728976955,0.14062957921928676,0.11349151957837945,0.08948872279623979,-0.12972552524930592,1.4777266930007953,1.498430385993681,2.1956188889559694,2.6608731194055912,3.2274712281549074,-0.3074276683320949,-0.31187100883869984,-0.16908739760345642,-0.1281566425996177,0.6391342886706529,53,53,1992.0,1376.0,3010.940919037199,5047.937063664022,0.5964695837256975,97058,0.5964695837256975,41280.93014967925,2472.1774768353525,161991.07270135422,0.0,253989.0983606557,253018.2679971489,22145.63435495367,0.0,76348.54597291518,0.0,0.0,0.0,698.6920883820384,506874.35495367064,468719.9572344975,227996.8353528153,0.0,411613.7277263007,0.0,1981.4112615823235,2975.174625801853,0.0,,0.0,0.0,2169,3169.3406985032066,150087.31646471846,3291.650035637919,0.0,49902.209550962216,225723.41054882391,11903.75623663578,Hinsdale County,Hinsdale,2273.4248039914464,156780.69493941552,1085577.9258731292,1.0,666121.1119030648,1,243461.3221667855,11568.934426229507,0.0,927,262734.2159657876,393764.2088382038,25920.406272273696,27001,91.73200285103347,1641495.2672843903,6.115466856735567,0.0,1683.2822523164646,62704.93941553812,1973996.2580185318,73910.00356379186,3.0,1011667.9223093372,11501.664290805415,0.0,633719.8396293656,2.4,4.0,0.0,0.0,504.0,83.5,504.0,4.0,12.0,47.0,503.0,210.0,1274.0,1064.0,,,,,,,,,,,,,,,,,,
1,1,2957922894,16953424,,H1,29,198130,,A,8029,38.8617559,-107.86475700000001,6,,G4020,Delta,Delta County,8,1,626,Delta,1992,15551000.794725586,8120230.028510334,15280718.563791873,2900387.0527441194,22809,3.0,681.7923098218066,669.9425035640263,356.00990961946314,127.15976381008021,2193.5201017142363,0.9968137768857576,1.0166756493699058,0.924602868555066,0.9076704935369154,0.4965766133661421,0.17226505264140396,0.16969170461837288,0.16718394843466775,0.15400785250651802,-0.4083183216059363,-1.1535542700870105,-1.1691709795029603,-0.9753608187820408,-0.978243346401064,-0.5473329368353816,-0.3896659758912057,-0.3957076560740213,-0.2979918137543081,-0.2971184762442154,1.4955963951025872,29,29,1992.0,50032.0,2193.5201017142363,5047.937063664022,0.4345379258991948,97058,0.4345379258991948,22942.17391304348,117978.05773342836,528890.0356379186,88007.68353528153,4443635.816108339,1078485.51318603,259797.26300784032,0.0,673695.1176051318,0.0,0.0,0.0,34871.92088382038,2409727.858161083,1832323.823948681,1811016.0085531003,0.0,1847580.3848895226,2813114.7540983604,91354.37277263007,60971.204561653576,0.0,,0.0,87272.29864575907,2170,4705808.937990021,206397.00641482536,109561.64647184603,0.0,207039.13043478265,1437527.630078403,322493.02922309336,Delta County,Delta,373488.378474697,1078797.4019957234,3426896.642908054,1.0,5713264.832501781,1,2854696.8709907336,84260.43121881681,0.0,507,554448.1004989308,2457637.954383464,339958.8025659301,15006,0.0,8625259.041339984,3.0577334283677837,0.0,17040.748396293653,263030.81610833923,13585335.331432642,330375.8660014255,3.0,3096520.776906628,308424.3977191732,4234762.045616536,1793307.1454027083,2.34,280.0,270.0,688.0,21181.0,10.1,21869.0,10.0,40.0,630.0,22210.0,9070.0,10089.0,1019.0,,,,,,,,,,,,,,,,,,
2,2,388229141,941898,19740.0,H1,47,198139,216.0,A,8047,39.8610823,-105.5289473,6,,G4020,Gilpin,Gilpin County,8,2,833,Gilpin,1992,5350039.736279401,1118318.606557377,5432505.277975766,638173.4283677832,3237,3.0,1652.7771814270625,1678.2530979226956,345.47995259727435,197.14965349638038,14646.895273401296,-0.2456586937930877,-0.250257673843868,-0.0180601789679327,-0.122514587590282,-0.16516727388253394,0.0990251720314914,0.09678809416721078,0.08636869543598151,0.0800929696306392,0.12470615007448255,-0.7401896661058508,-0.7501005733027378,-0.1036162799031133,-0.3621384826047974,-0.5387717567571549,-0.3436110395605124,-0.3487576206805245,-0.208502840860486,-0.2181533155150562,-0.4198775852426477,47,47,1992.0,47412.0,14646.895273401296,5047.937063664022,2.9015605956802313,97058,2.9015605956802313,36700.44547398431,26119.158945117597,131112.55167498215,29942.85459729152,792758.6707056307,1003688.7669280112,38353.1503920171,0.0,60992.608695652176,1872.861724875267,0.0,0.0,4948.941553813257,1848231.6821097643,204751.94583036352,882608.6386315038,0.0,181216.57163221663,0.0,3363.506771204561,1228730.3029223091,0.0,,0.0,638173.4283677832,2171,514090.6058446186,131112.55167498215,30091.154668567364,0.0,56742.35923022095,778119.77191732,0.0,Gilpin County,Gilpin,102616.0049893086,334997.6300784034,863378.5531004989,1.0,3235251.671418389,1,0.0,121552.54811119028,0.0,822,504859.3086243762,1826214.4725588025,180306.89593727727,24005,35059.971489665,1764968.0719885956,0.0,0.0,911.2045616535993,86157.75481111903,4267761.104775481,0.0,3.0,863378.5531004989,53839.041339985735,408401.5787598004,471578.9379900213,2.35,32.0,22.0,2.0,3242.0,44.1,3244.0,10.0,34.0,145.0,3147.0,1382.0,2471.0,1089.0,,,,,,,,,,,,,,,,,,
3,3,3177803460,8828904,,H1,23,198127,,A,8023,37.277547399999996,-105.4289399,6,,G4020,Costilla,Costilla County,8,3,516,Costilla,1992,7743135.053456877,5290418.521026371,7695992.4483250175,112912.92230933713,3191,3.0,2426.554388422713,2411.780773527113,1657.918684119828,35.384807994151394,837.9818238796615,-0.9995527740935302,-1.0189938471164866,-0.4447946854886233,-0.5556449347557435,0.03949421469758994,0.198731096092576,0.19603623311678,0.1837560492827116,0.16857709299340196,-0.2423843773091505,-0.7328337571069691,-0.7426431283680628,-0.28989221676418186,-0.3730369538455789,0.048511221158243634,-0.44735224310354255,-0.45451508266323,-0.3204153980360759,-0.3171963791059492,0.913306818824568,23,23,1992.0,2674.0,837.9818238796615,5047.937063664022,0.1660048081644299,97058,0.1660048081644299,18350.98717034925,17152.355666429077,62885.34568781182,0.0,345115.6699928724,683886.5431218816,41579.059158945114,0.0,988442.9080541695,0.0,0.0,0.0,4878.613684960797,1573702.2594440484,515066.0228082679,517088.7134711332,0.0,1544851.015680684,0.0,56875.37063435495,102138.99857448324,0.0,,0.0,112912.92230933713,2174,1763495.7733428366,50619.24803991446,18610.89451176051,0.0,85718.97006414825,508748.7455452601,12266.09764789736,Costilla County,Costilla,8339.967925873127,224650.14611546684,1922317.5053456875,1.0,2033799.4084105485,1,57511.37918745544,1255.199572344975,0.0,402,192988.84533143265,1785146.0548823946,89002.97576621524,12003,22.933000712758368,1370509.7576621524,1.5288667141838914,0.0,4750.188880969351,67947.42337847469,6949220.5595153235,0.0,3.0,1922317.5053456875,14247.508909479686,1432922.6835352813,2272131.382751247,2.67,45.0,24.0,2.0,3188.0,31.4,3190.0,21.0,0.0,-87.0,3203.0,1196.0,1743.0,547.0,,,,,,,,,,,,,,,,,,
4,4,4179563675,18750018,,H1,57,198144,,A,8057,40.6634319,-106.3292476,6,,G4020,Jackson,Jackson County,8,4,948,Jackson,1992,3351476.119030648,1974957.9151817528,3972799.9073414113,21404.13399857448,1528,3.0,2193.374423449377,2599.999939359562,1292.511724595388,14.007941098543508,4099.4764397905765,-0.24516576966882755,-0.2497550454045433,0.5503487198758319,0.5598263638835234,0.9618242325813096,0.16472178835703394,0.16218307412446342,0.1608474931789177,0.14751713387591064,0.2226508088208923,-0.2352488365563013,-0.23818988596180696,0.4774705916872405,0.4977884544415168,0.887916667015653,-0.3990439228167367,-0.4052678677505833,-0.3079965548044452,-0.30549628173175297,-0.5455010436372449,57,57,1992.0,6264.0,4099.4764397905765,5047.937063664022,0.8121092612860329,97058,0.8121092612860329,44338.66357804704,7378.31076265146,0.0,16572.915181753382,323702.3627940128,1074352.9864575907,54155.51674982181,0.0,89886.66072701351,46460.73057733427,0.0,0.0,2336.108339272986,887043.8809693513,51285.83392729864,311855.1746258018,0.0,737713.3535281537,0.0,75347.13827512473,2025.748396293656,0.0,,0.0,21404.13399857448,2176,241512.0171062009,0.0,9975.855310049892,0.0,204816.15823235922,241866.71418389163,0.0,Jackson County,Jackson,23527.729864575907,141810.03207412685,1017257.4590163932,1.0,845999.9251603704,1,212605.73414112613,8286.457590876691,0.0,997,379619.1339985745,547990.167498218,83378.27512473271,29001,802.655024946543,6107584.019957234,4.586600142551673,0.0,2458.417676407697,238006.32573057731,2881874.0057020667,40433.937990021375,3.0,976823.521026372,26811.73556664291,180027.1133285816,1037404.8645759086,2.59,22.0,11.0,10.0,1564.0,55.0,1574.0,11.0,3.0,7.0,1646.0,603.0,1339.0,736.0,,,,,,,,,,,,,,,,,,
5,5,2624702134,4013482,,H1,15,198123,,A,8015,38.738244099999996,-106.3169553,6,,G4020,Chaffee,Chaffee County,8,5,332,Chaffee,1992,8985404.999999998,3994269.782608695,9058616.31147541,2475.23521026372,13365,3.0,672.3086419753085,677.7864804695405,298.8604401502952,0.18520278415740515,3153.0864197530864,-0.07551487150649781,-0.0767641894561874,0.043083778242549775,0.06737478042123307,0.2495715243045752,0.16621944948258144,0.1636738589588394,0.17628996391117546,0.16163415173959655,0.22430431565233114,0.10284329484768208,0.10456903794214703,-0.03573065709583448,-0.061565767684226974,-0.26340670916654463,-0.3866703546565531,-0.3926538135503325,-0.3350928053182457,-0.33176726694453723,-0.5270840323051351,15,15,1992.0,42141.0,3153.0864197530864,5047.937063664022,0.6246287106964112,97058,0.6246287106964112,12235.520313613684,62338.011404133984,3016.454027084819,90973.68496079829,3665315.7626514607,1176021.0940841057,256001.08695652173,0.0,485545.1354240912,4302.23093371347,0.0,0.0,20433.30363506771,2472510.7697790447,476521.7640769778,1189280.9550962222,0.0,1081495.8517462579,0.0,112102.62295081967,183303.47469707765,0.0,,0.0,2475.23521026372,2177,1625150.1532430502,2884.971489665003,49492.473271560935,0.0,93797.50178189592,973005.9408410549,131.48253741981466,Chaffee County,Chaffee,211972.783321454,815072.4803991446,1554216.8531717747,1.0,3556361.0762651456,1,1451184.996436208,186006.51104775482,0.0,262,433695.1496792587,1703691.0940841052,218181.51104775482,8003,0.0,7271598.923734852,3.0577334283677837,0.0,18303.592302209552,226206.53243050602,7788605.078403423,149255.61297220242,3.0,1404961.2401995722,240704.77548111184,1335671.471846044,1446968.3820384888,2.32,112.0,155.0,1288.0,11833.0,23.6,13121.0,-43.0,83.0,300.0,12977.0,5108.0,6687.0,1579.0,,,,,,,,,,,,,,,,,,
6,6,4793688729,442148,19740.0,H1,39,198136,216.0,A,8039,39.31058170000001,-104.1177288,6,,G4020,Elbert,Elbert County,8,6,741,Elbert,1992,8798380.263720598,2886741.917320028,9164280.876692802,3633799.7042052737,10440,3.0,842.7567302414366,877.8046816755557,276.50784648659265,348.0651057667887,1317.816091954023,1.0054500429761846,1.0254819396952968,0.7894514206798519,0.8581557455264639,0.9935318988045749,0.1698234683671456,0.16726133051983666,0.15427869102488698,0.13828284864993212,0.22123735396276986,-1.5185004356470737,-1.5391546122801876,-1.084424488935955,-1.207270333989934,-1.4465147337691473,-0.3677637412259973,-0.37337974131273455,-0.25576632460315984,-0.2453920728591942,-0.4766681042616714,39,39,1992.0,13758.0,1317.816091954023,5047.937063664022,0.2610603253039554,97058,0.2610603253039554,30578.86315039201,49076.62152530292,533537.7904490377,68503.93086243763,593915.7947255879,860403.378474697,180811.42195295802,0.0,82919.61511047753,0.0,0.0,0.0,15961.368496079831,2246712.4447612255,1421601.4255167497,929356.7961511044,0.0,596187.6906628652,0.0,78193.88809693513,17244.08766928011,0.0,,0.0,3633799.7042052737,2179,777165.7590876692,254403.42124019953,81698.0506058446,0.0,344128.02209550963,869868.5923022096,279134.3692088381,Elbert County,Elbert,59488.20384889522,780747.893799002,3062547.829650748,1.0,4563352.195295794,1,0.0,240927.9900213827,0.0,682,326610.2672843906,4140138.9558089813,405969.1518175338,20001,0.0,4850776.0798289385,0.0,0.0,3407.843905915894,187856.4397719173,7701835.776906627,0.0,3.0,3062547.829650748,42869.422665716316,614923.9522451889,1541447.758374911,2.93,152.0,51.0,47.0,10719.0,12.7,10766.0,101.0,194.0,397.0,10831.0,3662.0,4196.0,534.0,,,,,,,,,,,,,,,,,,
7,7,1442738671,4944573,17820.0,H1,119,198175,,A,8119,38.871993700000004,-105.1825519,6,,G4020,Teller,Teller County,8,7,425,Teller,1992,11963599.137562364,5305191.960085532,12920353.225231646,837439.8004276549,13355,3.0,895.814237181757,967.4543785272667,397.2438757083888,62.70608763965967,2806.5144140771245,0.9617463968528408,0.9809178894436604,0.7753915673965142,0.7685440434707763,0.7700086087188236,0.17464137451992187,0.17205711596387682,0.16532759911613396,0.15335915511296422,0.21146236846049293,-1.6156886560998232,-1.637684352443588,-1.185583976494653,-1.2011342268104142,-1.2346225835524685,-0.4082622854498683,-0.41466539353995613,-0.3014821347128377,-0.3036269218339125,-0.4770063698451945,119,119,1992.0,48148.0,3605.24148259079,5047.937063664022,0.7142009571676279,97058,0.7142009571676279,91747.29151817533,73640.92302209549,127366.82822523164,36475.702066999285,2553462.7334283674,2319555.2993585174,122297.10620099785,0.0,370127.9294369209,41918.467569493936,0.0,0.0,20418.014967925872,2800084.223093371,1034360.8909479685,2379872.1489665,0.0,1393782.1667854595,0.0,86729.5509622238,18094.137562366355,0.0,,0.0,837439.8004276549,2205,2620025.0035637915,118078.9629365645,73255.64861012116,0.0,272685.6094084105,1918226.2580185318,9287.86528866714,Teller County,Teller,419727.42337847466,736150.851746258,1785133.8239486814,1.0,4736623.2466143975,1,1211174.3264433357,562038.9237348539,0.0,2082,607169.5402708481,3191163.741981468,316191.0406272273,60010,16424.615110477545,4880711.290092658,1.5288667141838914,0.0,7011.382751247325,328464.78260869556,10436955.395580897,0.0,3.0,1785133.8239486814,141748877.4055595,2137682.8439059155,1619818.9950106912,2.68,155.0,65.0,67.0,13603.0,34.1,13670.0,90.0,189.0,868.0,13762.0,5076.0,7707.0,2631.0,,,,,,,,,,,,,,,,,,
8,8,4243419913,15352633,,H1,99,198165,,A,8099,37.9581814,-102.3921613,6,,G4020,Prowers,Prowers County,8,8,1431,Prowers,1992,11058711.853171773,5204944.169636494,13553103.763364218,4207621.603706343,13066,3.0,846.3731710677922,1037.2802512906947,398.3578883848533,322.0282874411712,3610.821980713302,-0.5036788592168119,-0.5133575439422714,-0.4085142253643233,-0.4550153091323279,-0.5997633468524289,0.1807387058175434,0.17812645226005472,0.1710624392124339,0.15817606433823006,0.2356254333013464,0.8220213651704825,0.8336741503726369,0.6030298727046484,0.6850472043339151,0.9512368698261342,-0.4445148561585909,-0.4516225497861029,-0.32831673923748345,-0.32904656394415216,-0.5767521788840901,99,99,1992.0,47179.0,3610.821980713302,5047.937063664022,0.7153064579003294,97058,0.7153064579003294,76464.73984319315,31991.53599429793,582152.694226657,100133.12544547397,3437344.9180327863,3899788.877405559,191455.39201710615,0.0,446834.2302209551,39590.00356379187,0.0,0.0,19976.172487526725,2518899.6436208123,1733063.681397006,888649.1910192444,0.0,987365.05702067,4105007.1275837487,175387.00285103347,37140.759087669285,0.0,,0.0,102614.47612259444,2206,3125104.4689950105,221382.95794725587,39435.588025659286,0.0,170341.74269422665,812167.6336421951,360769.7362794012,Prowers County,Prowers,36891.5538132573,506145.085531005,1454357.3948681394,1.0,4713589.340698503,1,1479704.476122594,681.8745545260156,0.0,1732,633351.3827512473,2905906.261582324,290837.84390591586,50014,0.0,4641709.672131147,1.5288667141838914,0.0,10562.940128296506,268276.35780470417,8971029.066286527,0.0,3.0,1454357.3948681394,316492.2273699216,2760636.4041339983,1374952.6443335707,2.64,214.0,116.0,155.0,12950.0,16.0,13105.0,98.0,-4.0,49.0,13140.0,4914.0,5852.0,938.0,,,,,,,,,,,,,,,,,,
9,9,1419419287,3530746,,H1,115,198173,,A,8115,40.8715679,-102.3553579,6,,G4020,Sedgwick,Sedgwick County,8,9,333,Sedgwick,1992,3679104.6115466855,1568987.2344975052,3824470.7875980036,27519.600855310047,2619,3.0,1404.7745748555499,1460.2790330652936,599.0787455126023,10.507675011573138,16090.49255441008,-0.05051875457243552,-0.05127596799289082,-0.03423209196724352,-0.033298476012921616,-0.02346138289707976,0.10197778840638287,0.09972715403751972,0.09935240416837203,0.09054607548434476,0.12333102925656285,-1.3470324530474045,-1.3653198029464615,-0.8742381128520645,-0.8739113809091135,-1.0801856966144852,-0.4277701508866701,-0.4345524033955973,-0.3319349789517436,-0.3313811543532009,-0.4803221236138134,115,115,1992.0,5749.0,2195.1126384116073,5047.937063664022,0.43485340857603616,97058,0.43485340857603616,88688.02922309336,8878.129009265858,0.0,151753.78118317891,671206.1225944404,1068561.6393442622,21868.909479686383,0.0,252963.22879543828,0.0,0.0,0.0,4004.101924447613,642260.0890947968,595834.5224518889,267031.8602993585,0.0,542093.3285816108,0.0,124527.72273699215,20875.146115466854,0.0,,0.0,27519.600855310047,2209,466101.00855310046,0.0,10301.503920171059,0.0,77946.21168923736,259569.4618674269,0.0,Sedgwick County,Sedgwick,7462.398431931573,222904.1803278688,751456.3364219528,1.0,1633782.1347113324,1,278992.18460441905,0.0,0.0,2012,253431.06200997852,1222035.395580898,111879.40841054881,58009,0.0,3136852.2808267996,1.5288667141838914,0.0,4944.354953670705,106178.26443335706,2604155.3670705627,55821.98146828225,3.0,695634.3549536706,51701685.67355666,370473.4533143264,632296.4647184603,2.33,30.0,41.0,31.0,2598.0,21.4,2629.0,-11.0,1.0,-30.0,2640.0,1115.0,1418.0,303.0,,,,,,,,,,,,,,,,,,
10,10,396198354,4222992,19740.0,H6,31,198131,216.0,C,8031,39.761850200000005,-104.8806409,6,,G4020,Denver,Denver County,8,10,649,Denver,1992,1071789076.9779043,234512865.28866708,1135496952.957947,891567797.5766213,491967,3.0,2178.579207503561,2308.0754460318412,476.68413793743696,1812.2512233068912,18854.382509395957,-2.151160237292381,-2.19327328172734,-1.3059441583865825,-1.3248358438472505,-1.4560371812663784,0.07666323814199759,0.07452883181399432,0.06933659394827935,0.0607983037245238,0.09884733469237557,-2.092257826471452,-2.120831757631779,-1.152733423084832,-1.195360803578219,-1.3762489201667092,-0.312717908947558,-0.3172640677358538,-0.1918612512713357,-0.17326468957879898,-0.4054440894759321,31,31,1992.0,9275734.0,18854.382509395957,5047.937063664022,3.7350668741718787,97058,3.7350668741718787,24464.92516037064,4870969.351389878,70326339.98574482,38732309.337134704,241427732.2131148,165646593.01496792,27589928.724162504,0.0,41623396.29365645,72376550.24946542,14634312.188168207,22058488.952245187,752151.9707769066,129779379.9002138,1112293342.8367784,272309508.19672126,0.0,68367861.72487526,256513257.3057733,29349654.312188163,29630965.787598,0.0,,600661154.6685673,34393385.602280825,2210,168143232.3592302,27855951.532430504,2437013.542409123,0.0,102239903.77761938,181383218.1040627,42470388.45331432,"Denver, City And County of",Denver,18549739.843193155,140522726.30078402,89756707.05630791,1.0,610979476.1225944,61,338832027.7975766,10486496.792587312,0.0,542,53218321.45402708,156349554.52601567,11677483.962936565,16002,22069191.019244473,4368438506.771204,5.35103349964362,52430955.09622237,4704322.879543833,22867259.444048464,860791710.6200997,20882790.44903777,3.0,54239604.41910192,16222112.127583748,132606254.45473982,21526443.33570919,2.14,8807.0,4565.0,11751.0,476507.0,7.2,488258.0,4242.0,283.0,8833.0,484110.0,222322.0,239474.0,17152.0,,,,,,,,,,,,,,,,,,
11,11,2361929110,984917,,H1,105,198168,,A,8105,37.4857631,-106.4532135,6,,G4020,Rio Grande,Rio Grande County,8,11,103,Rio Grande,1992,9225883.503207412,4983631.539558088,10590866.40769779,534406.1867426941,11560,3.0,798.0868082359352,916.1649141607083,431.10999477146095,46.228908887776306,443561.6782006921,-0.6750534987724759,-0.6881060769928208,-0.6274214526415373,-0.549545272504249,-1.4446607362104291,-2.52351765062216,-2.5137137081576277,-2.3974883000682747,-2.2613887523249607,7.006540065704242,0.9899698863580194,1.003940918056489,0.8301332096844714,0.747292531909051,2.027957063482825,-0.4242307846223613,-0.4309442479052356,-0.3179565326244278,-0.3199143563538777,1.8665758902365248,105,105,1992.0,35805.0,3097.3183391003463,5047.937063664022,0.6135810133995948,97058,0.6135810133995948,81039.10905203134,50056.62508909479,5610.940841054881,63663.53884533142,2759368.97362794,2919661.475409836,140379.01282965072,0.0,336677.8545972915,0.0,0.0,801.1261582323593,17673.699215965786,1750018.8132573057,292862.0634354953,759990.4704205274,0.0,556154.31575196,0.0,94971.67141838916,122980.50962223805,0.0,,0.0,534406.1867426941,2211,2976124.052031361,2317.7619387027794,43667.49109052032,0.0,109780.27441197431,731808.8702779756,3293.1789023521033,Rio Grande County,Rio Grande,28181.600142551673,443894.2195295794,1433988.3036350675,1.0,3229431.2758374917,1,526501.9458303634,1134.4191019244474,0.0,1837,567792.0491803278,2328051.211689237,251096.4825374198,53006,0.0,5455459.682822523,1.5288667141838914,0.0,29893.93086243763,441296.674982181,7601930.452601568,223294.0413399857,3.0,1210694.2622950815,207266931.575196,2599418.937990021,1704440.2387740554,2.51,170.0,122.0,201.0,10739.0,19.2,10940.0,48.0,18.0,57.0,10656.0,4284.0,5303.0,1019.0,,,,,,,,,,,,,,,,,,
12,12,5256407750,27516850,,H1,83,198157,,A,8083,37.338024700000005,-108.59578640000001,6,,G4020,Montezuma,Montezuma County,8,12,1247,Montezuma,1992,14717094.20527441,6712064.283677832,14466019.12687099,125596.40057020668,19091,3.0,770.8917398394223,757.7402507396672,351.58264541814634,6.578827749735828,4266.617778010581,-0.780167636696793,-1.6118161119220569,-0.9557432770452072,-1.188883279479756,-1.3359000418104854,0.17062875411428746,0.09154273074130664,-1.1752002023071957,-0.9040783484867764,-0.92962972409697,1.0836855136382586,2.198769841203686,1.1934915460552828,1.5153674532059744,1.7867843596259783,-0.4231000256198274,-0.15363022419434566,3.3948090658897976,2.8135418684166926,3.4736311496780616,83,83,1992.0,81454.0,4266.617778010581,5047.937063664022,0.8452200818275803,97058,0.8452200818275803,64238.39272986457,99825.82323592305,89686.37918745543,131617.07769066285,5610410.32430506,583019.5616535994,311512.7084818246,0.0,987790.081967213,0.0,0.0,0.0,29187.594440484667,2688811.774768353,2178125.955096222,2212978.000712758,0.0,1453128.1860299357,0.0,97188.5281539558,119788.23592302208,0.0,,0.0,125596.40057020668,2213,3871567.5267284387,82054.27655024946,83596.90306486099,0.0,40345.26372059871,2183406.660727013,7632.102637205986,Montezuma County,Montezuma,29571.339985744828,1601744.732715609,3451502.2238061293,1.0,5695658.40342124,1,0.0,21159.51532430506,0.0,1452,671484.3763364218,5126669.251603706,449200.91589451174,42017,14982.893799002137,10657523.467569493,0.0,0.0,20177.982893799,306077.5873129009,13661696.10833927,33592.25944404846,3.0,3417909.9643620807,351978.7526728439,3327187.0135424086,1728148.374910905,2.81,320.0,139.0,155.0,19496.0,14.1,19651.0,181.0,23.0,410.0,19530.0,6939.0,8077.0,1138.0,,,,,,,,,,,,,,,,,,
13,13,12284921637,19806932,,H1,81,198156,,A,8081,40.573983899999995,-108.20452140000002,6,,G4020,Moffat,Moffat County,8,13,1224,Moffat,1992,19753372.27013542,6318520.231646473,19576199.55096222,0.0,11703,3.0,1687.8896240395984,1672.7505384057267,539.9060268005188,0.0,3602.836879432624,0.4952869297042092,0.5052751232612803,0.7268844949396492,0.7113659178807137,0.4062588064100437,0.16323287608863118,0.1607009979781391,0.13218365894341466,0.12130327151740085,0.20935034143732298,1.1044298107104855,1.119980768905018,1.520406010692606,1.5228718489667945,0.8408411454162797,-0.3846502645721071,-0.3905944620775224,-0.22385098888174249,-0.2230040681800096,-0.4877486400980056,81,81,1992.0,42164.0,3602.836879432624,5047.937063664022,0.7137246035348787,97058,0.7137246035348787,62694.23734853884,30838.77049180328,0.0,1155997.5267284391,3439682.5552387736,2686990.89451176,452816.6856735566,0.0,777517.3984319315,34674.69707769067,0.0,0.0,17892.32715609408,2758070.965787597,1570386.1475409837,2315795.816108339,0.0,1219561.6892373485,0.0,209820.13898788308,84740.49536707057,0.0,,0.0,0.0,2214,2528043.795438346,0.0,29138.670705630786,0.0,1432051.2295081962,2220911.2900926583,0.0,Moffat County,Moffat,60209.828937990016,1298203.5352815394,5259095.099786172,1.0,11558518.257305773,1,1875081.639344262,7960.8089807555225,0.0,1417,570169.4369208837,9176407.847469706,422288.27512473264,41007,0.0,9905548.845331432,3.0577334283677837,0.0,3316.111903064861,275614.9180327869,15733211.129722025,313081.3257305773,3.0,4946013.774055595,206585.05702067,1582208.8738417674,3453456.1154668564,2.68,138.0,85.0,133.0,11559.0,17.6,11692.0,53.0,7.0,190.0,11566.0,4319.0,5239.0,920.0,,,,,,,,,,,,,,,,,,
